Date,Close SPX,Close XLK,Price relative
2019-07-15,3014.3,81.41,0.027007929
2019-07-12,3013.77,81.14,0.02692309
2019-07-11,2999.91,80.55,0.026850806
2019-07-10,2993.07,80.25,0.026811936
2019-07-09,2979.63,79.62,0.026721439
2019-07-08,2975.95,79.34,0.026660394
2019-07-05,2990.41,79.95,0.026735464
2019-07-03,2995.82,80.1,0.026737254
2019-07-02,2973.01,79.49,0.026737212
2019-07-01,2964.33,79.28,0.026744661
2019-06-28,2941.76,78.04,0.026528337
2019-06-27,2924.92,78.05,0.026684491
2019-06-26,2913.78,77.85,0.026717872
2019-06-25,2917.38,77.02,0.0264004
2019-06-24,2945.35,78.46,0.0266386
2019-06-21,2950.46,78.31,0.026541624
2019-06-20,2954.18,78.96,0.026728229
2019-06-19,2926.46,77.82,0.026591855
2019-06-18,2917.75,77.54,0.026575272
2019-06-17,2889.67,76.16,0.026355951
2019-06-14,2886.98,76.1,0.026359725
2019-06-13,2891.64,76.77,0.026548948
2019-06-12,2879.84,76.54,0.026577865
2019-06-11,2885.72,76.97,0.026672719
2019-06-10,2886.73,76.97,0.026663387
2019-06-07,2873.34,76.19,0.02651618
2019-06-06,2843.49,74.8,0.026305702
2019-06-05,2826.15,73.94,0.026162801
2019-06-04,2803.27,72.99,0.026037449
2019-06-03,2744.45,70.63,0.025735575
2019-05-31,2752.06,71.89,0.02612225
2019-05-30,2788.86,73.11,0.026215013
2019-05-29,2783.02,72.66,0.026108328
2019-05-28,2802.39,73.09,0.026081309
2019-05-24,2826.06,73.3,0.02593717
2019-05-23,2822.24,73.28,0.025965191
2019-05-22,2856.27,74.59,0.026114478
2019-05-21,2864.36,74.98,0.026176877
2019-05-20,2840.23,74.07,0.026078874
2019-05-17,2859.53,75.38,0.026360975
2019-05-16,2876.32,75.99,0.026419175
2019-05-15,2850.96,75.3,0.026412156
2019-05-14,2834.41,74.49,0.026280602
2019-05-13,2811.87,73.31,0.026071618
2019-05-10,2881.4,76.18,0.026438537
2019-05-09,2870.72,75.94,0.026453294
2019-05-08,2879.42,76.46,0.026553959
2019-05-07,2884.05,76.55,0.026542536
2019-05-06,2932.47,78.23,0.02667717
2019-05-03,2945.64,78.84,0.026764981
2019-05-02,2917.52,78.1,0.026769311
2019-05-01,2923.73,78.51,0.026852685
2019-04-30,2945.83,78.71,0.026719125
2019-04-29,2943.03,78.58,0.026700373
2019-04-26,2939.88,78.56,0.026722179
2019-04-25,2926.17,78.86,0.026949904
2019-04-24,2927.25,78.88,0.026946793
2019-04-23,2933.68,78.85,0.026877505
2019-04-22,2907.97,78,0.026822835
2019-04-18,2905.03,77.82,0.026788019
2019-04-17,2900.45,77.6,0.026754469
2019-04-16,2907.06,77.17,0.02654572
2019-04-15,2905.58,76.78,0.026425017
2019-04-12,2907.41,76.81,0.026418703
2019-04-11,2888.32,76.28,0.026409816
2019-04-10,2888.21,76.38,0.026445445
2019-04-09,2878.2,75.85,0.026353276
2019-04-08,2895.77,76.21,0.026317698
2019-04-05,2892.74,75.92,0.026245013
2019-04-04,2879.39,75.56,0.026241669
2019-04-03,2873.4,75.88,0.02640774
2019-04-02,2867.24,75.27,0.026251726
2019-04-01,2867.19,75.01,0.026161503
2019-03-29,2834.4,74,0.026107818
2019-03-28,2815.44,73.28,0.026027903
2019-03-27,2805.37,72.98,0.026014394
2019-03-26,2818.46,73.4,0.026042591
2019-03-25,2798.36,73,0.026086708
2019-03-22,2800.71,73.32,0.026179076
2019-03-21,2854.88,75.09,0.026302331
2019-03-20,2824.23,73.25,0.025936273
2019-03-19,2832.57,73.45,0.025930515
2019-03-18,2832.94,73.3,0.02587418
2019-03-15,2822.48,72.99,0.025860236
2019-03-14,2808.48,72.35,0.025761266
2019-03-13,2810.92,72.2,0.025685541
2019-03-12,2791.52,71.73,0.025695678
2019-03-11,2783.3,71.31,0.025620666
2019-03-08,2743.07,69.81,0.025449588
2019-03-07,2748.93,69.82,0.025398973
2019-03-06,2771.45,70.49,0.025434339
2019-03-05,2789.65,70.86,0.025401036
2019-03-04,2792.81,71.07,0.025447488
2019-03-01,2803.69,71.34,0.025445039
2019-02-28,2784.49,70.86,0.025448107
2019-02-27,2792.38,71.06,0.025447826
2019-02-26,2793.9,71.13,0.025459036
2019-02-25,2796.11,70.98,0.025385267
2019-02-22,2792.67,70.64,0.02529479
2019-02-21,2774.88,69.75,0.025136222
2019-02-20,2784.7,69.72,0.025036808
2019-02-19,2779.76,69.64,0.025052523
2019-02-15,2775.6,69.62,0.025082865
2019-02-14,2745.73,69.07,0.025155423
2019-02-13,2753.03,68.95,0.025045132
2019-02-12,2744.73,68.86,0.025088078
2019-02-11,2709.8,67.96,0.025079342
2019-02-08,2707.88,67.99,0.025108203
2019-02-07,2706.05,67.6,0.024981061
2019-02-06,2731.61,68.54,0.02509143
2019-02-05,2737.7,68.31,0.024951602
2019-02-04,2724.87,67.74,0.024859902
2019-02-01,2706.53,66.67,0.024633017
2019-01-31,2704.1,66.28,0.024510928
2019-01-30,2681.05,66.35,0.024747767
2019-01-29,2640,64.35,0.024375
2019-01-28,2643.85,65.05,0.02460427
2019-01-25,2664.76,65.93,0.02474144
2019-01-24,2642.33,65.01,0.024603286
2019-01-23,2638.7,64.47,0.024432486
2019-01-22,2632.9,64.25,0.02440275
2019-01-18,2670.71,65.35,0.024469149
2019-01-17,2635.96,64.37,0.024419946
2019-01-16,2616.1,63.96,0.024448607
2019-01-15,2610.3,63.9,0.024479945
2019-01-14,2582.61,62.95,0.024374567
2019-01-11,2596.26,63.54,0.024473666
2019-01-10,2596.64,63.66,0.024516298
2019-01-09,2584.96,63.38,0.024518755
2019-01-08,2574.41,62.57,0.024304598
2019-01-07,2549.69,62.05,0.024336292
2019-01-04,2531.94,61.5,0.024289675
2019-01-03,2447.89,58.89,0.024057454
2019-01-02,2510.03,62.02,0.024708868
2018-12-31,2506.85,61.98,0.024724256
2018-12-28,2485.74,61.4,0.024700894
2018-12-27,2488.83,61.54,0.024726478
2018-12-26,2467.7,61.1,0.024759898
2018-12-24,2351.1,57.62,0.024507677
2018-12-21,2416.62,59.2,0.024497025
2018-12-20,2467.42,61.32,0.02485187
2018-12-19,2506.96,62.44,0.02490666
2018-12-18,2546.16,63.7,0.025018066
2018-12-17,2545.94,63.2,0.024823837
2018-12-14,2599.95,64.57,0.024835093
2018-12-13,2650.54,66.19,0.02497227
2018-12-12,2651.07,66.08,0.024925785
2018-12-11,2636.78,65.57,0.024867452
2018-12-10,2637.72,65.49,0.024828261
2018-12-07,2633.08,64.6,0.024534006
2018-12-06,2695.95,66.96,0.024837256
2018-12-04,2700.06,66.81,0.024743895
2018-12-03,2790.37,69.44,0.024885589
2018-11-30,2760.17,67.94,0.024614426
2018-11-29,2737.76,67.3,0.02458214
2018-11-28,2743.79,67.96,0.024768659
2018-11-27,2682.17,65.66,0.024480178
2018-11-26,2673.45,65.53,0.024511399
2018-11-23,2632.56,64.08,0.024341326
2018-11-21,2649.93,64.67,0.024404418
2018-11-20,2641.89,64.2,0.024300785
2018-11-19,2690.73,65.61,0.024383717
2018-11-16,2736.27,68.21,0.024928096
2018-11-15,2730.2,68.32,0.025023808
2018-11-14,2701.58,66.65,0.024670748
2018-11-13,2722.18,67.46,0.024781609
2018-11-12,2726.22,67.38,0.02471554
2018-11-09,2781.01,69.84,0.025113178
2018-11-08,2806.83,71.07,0.025320379
2018-11-07,2813.89,71.13,0.025278174
2018-11-06,2755.45,69.1,0.025077574
2018-11-05,2738.31,68.67,0.025077511
2018-11-02,2723.06,68.74,0.02524366
2018-11-01,2740.37,70.11,0.025584136
2018-10-31,2711.74,69.3,0.025555547
2018-10-30,2682.63,67.69,0.025232701
2018-10-29,2641.25,66.94,0.025344061
2018-10-26,2658.69,68.09,0.025610357
2018-10-25,2705.57,69.48,0.025680356
2018-10-24,2656.1,67.17,0.025288957
2018-10-23,2740.69,70.32,0.025657772
2018-10-22,2755.88,70.59,0.025614323
2018-10-19,2767.78,70.01,0.02529464
2018-10-18,2768.78,70.04,0.02529634
2018-10-17,2809.21,71.44,0.025430637
2018-10-16,2809.92,71.77,0.025541652
2018-10-15,2750.79,69.67,0.02532727
2018-10-12,2767.13,70.83,0.025596918
2018-10-11,2728.37,68.63,0.025154213
2018-10-10,2785.68,69.51,0.024952615
2018-10-09,2880.34,73.05,0.025361589
2018-10-08,2884.43,72.79,0.025235488
2018-10-05,2885.57,73.62,0.025513157
2018-10-04,2901.61,74.56,0.025696079
2018-10-03,2925.51,75.93,0.025954449
2018-10-02,2923.43,75.7,0.025894241
2018-10-01,2924.59,75.69,0.025880551
2018-09-28,2913.98,75.33,0.025851241
2018-09-27,2914,75.05,0.025754976
2018-09-26,2905.97,74.61,0.025674732
2018-09-25,2915.56,74.89,0.025686318
2018-09-24,2919.37,74.98,0.025683624
2018-09-21,2929.67,74.61,0.025467032
2018-09-20,2930.75,75.16,0.025645313
2018-09-19,2907.95,74.28,0.025543768
2018-09-18,2904.31,74.47,0.025641202
2018-09-17,2888.8,74,0.025616173
2018-09-14,2904.98,74.94,0.025797079
2018-09-13,2904.18,75,0.025824846
2018-09-12,2888.92,74.13,0.025660108
2018-09-11,2887.89,74.44,0.025776605
2018-09-10,2877.13,73.81,0.025654037
2018-09-07,2871.68,73.58,0.025622632
2018-09-06,2878.05,73.83,0.025652786
2018-09-05,2888.6,74.37,0.025746036
2018-09-04,2896.72,75.31,0.025998371
2018-08-31,2901.52,75.6,0.026055309
2018-08-30,2901.13,75.54,0.02603813
2018-08-29,2914.04,75.77,0.026001702
2018-08-28,2897.52,75.09,0.025915265
2018-08-27,2896.74,74.96,0.025877366
2018-08-24,2874.69,74.28,0.025839308
2018-08-23,2856.98,73.54,0.025740467
2018-08-22,2861.82,73.38,0.025641026
2018-08-21,2862.96,73.16,0.025553972
2018-08-20,2857.05,73.04,0.025564831
2018-08-17,2850.13,73.15,0.025665496
2018-08-16,2840.69,73.04,0.025712063
2018-08-15,2818.37,72.72,0.025802148
2018-08-14,2839.96,73.38,0.025838392
2018-08-13,2821.93,72.93,0.025844015
2018-08-10,2833.28,73.03,0.025775779
2018-08-09,2853.58,73.62,0.025799172
2018-08-08,2857.7,73.59,0.025751478
2018-08-07,2858.45,73.39,0.025674754
2018-08-06,2850.4,73.11,0.025649032
2018-08-03,2840.35,72.72,0.025602479
2018-08-02,2827.22,72.46,0.025629417
2018-08-01,2813.36,71.56,0.025435778
2018-07-31,2816.29,70.92,0.025182066
2018-07-30,2802.6,70.73,0.02523728
2018-07-27,2818.82,71.85,0.025489389
2018-07-26,2837.44,73.1,0.025762659
2018-07-25,2846.07,74.24,0.026085093
2018-07-24,2820.4,73.32,0.025996313
2018-07-23,2806.98,72.92,0.025978097
2018-07-20,2801.83,72.55,0.025893791
2018-07-19,2804.49,72.53,0.0258621
2018-07-18,2815.62,72.79,0.02585221
2018-07-17,2809.55,72.91,0.025950775
2018-07-16,2798.43,72.37,0.025860929
2018-07-13,2801.31,72.54,0.025895028
2018-07-12,2798.29,72.62,0.025951563
2018-07-11,2774.02,71.49,0.025771263
2018-07-10,2793.84,71.77,0.025688658
2018-07-09,2784.17,71.6,0.02571682
2018-07-06,2759.82,71.06,0.025748056
2018-07-05,2736.61,70.24,0.025666792
2018-07-03,2713.22,69.26,0.025526865
2018-07-02,2726.71,70.09,0.02570497
2018-06-29,2718.37,69.47,0.025555756
2018-06-28,2716.31,69.5,0.025586181
2018-06-27,2699.63,68.66,0.025433115
2018-06-26,2723.06,69.61,0.025563153
2018-06-25,2717.07,69.33,0.025516457
2018-06-22,2754.88,70.8,0.025699849
2018-06-21,2749.76,71.03,0.025831345
2018-06-20,2767.32,71.58,0.025866181
2018-06-19,2762.59,71.43,0.025856171
2018-06-18,2773.75,71.8,0.025885534
2018-06-15,2779.66,71.72,0.025801717
2018-06-14,2782.49,72.25,0.025965951
2018-06-13,2775.63,71.74,0.025846384
2018-06-12,2786.85,72.11,0.025875092
2018-06-11,2782,71.76,0.025794393
2018-06-08,2779.03,71.68,0.025793172
2018-06-07,2770.37,71.8,0.025917116
2018-06-06,2772.35,72.38,0.026107815
2018-06-05,2748.8,71.91,0.026160506
2018-06-04,2746.87,71.66,0.026087875
2018-06-01,2734.62,71.09,0.025996299
2018-05-31,2705.27,69.9,0.025838456
2018-05-30,2724.01,69.88,0.025653357
2018-05-29,2689.86,69.37,0.025789446
2018-05-25,2721.33,69.75,0.02563085
2018-05-24,2727.76,69.8,0.025588761
2018-05-23,2733.29,69.88,0.025566259
2018-05-22,2724.44,69.37,0.025462113
2018-05-21,2733.01,69.47,0.025418861
2018-05-18,2712.97,68.87,0.025385463
2018-05-17,2720.13,69.16,0.025425255
2018-05-16,2722.46,69.52,0.025535729
2018-05-15,2711.45,69.21,0.025525088
2018-05-14,2730.13,69.87,0.025592188
2018-05-11,2727.72,69.88,0.025618465
2018-05-10,2723.07,69.98,0.025698935
2018-05-09,2697.79,69.08,0.025606144
2018-05-08,2671.92,68.24,0.025539687
2018-05-07,2672.63,68.09,0.025476778
2018-05-04,2663.42,67.62,0.02538841
2018-05-03,2629.73,66.36,0.02523453
2018-05-02,2635.67,66.21,0.025120747
2018-05-01,2654.8,66.28,0.024966099
2018-04-30,2648.05,65.46,0.024720077
2018-04-27,2669.91,65.89,0.024678734
2018-04-26,2666.94,66.01,0.024751213
2018-04-25,2639.4,64.83,0.024562401
2018-04-24,2634.56,64.82,0.024603729
2018-04-23,2670.29,65.97,0.024705182
2018-04-20,2670.14,66.21,0.024796453
2018-04-19,2693.13,67.14,0.0249301
2018-04-18,2708.64,67.89,0.025064239
2018-04-17,2706.39,68.07,0.025151586
2018-04-16,2677.84,66.83,0.024956682
2018-04-13,2656.3,66.32,0.024967059
2018-04-12,2663.99,66.54,0.024977571
2018-04-11,2642.19,65.75,0.02488466
2018-04-10,2656.87,66.14,0.024893954
2018-04-09,2613.16,64.55,0.024701893
2018-04-06,2604.47,64.05,0.024592335
2018-04-05,2662.84,65.66,0.024657884
2018-04-04,2644.69,65.39,0.024725015
2018-04-03,2614.45,64.49,0.024666756
2018-04-02,2581.88,63.86,0.024733915
2018-03-29,2640.87,65.42,0.024772139
2018-03-28,2605,64.15,0.02462572
2018-03-27,2612.62,64.58,0.024718482
2018-03-26,2658.55,66.72,0.025096387
2018-03-23,2588.26,64.28,0.024835217
2018-03-22,2643.69,66.04,0.024980236
2018-03-21,2711.93,67.79,0.024996958
2018-03-20,2716.94,68.2,0.025101769
2018-03-19,2712.92,68.23,0.025150023
2018-03-16,2752.01,69.61,0.025294239
2018-03-15,2747.33,69.9,0.025442885
2018-03-14,2749.48,69.86,0.025408441
2018-03-13,2765.31,69.92,0.025284688
2018-03-12,2783.02,70.73,0.025414837
2018-03-09,2786.57,70.51,0.025303509
2018-03-08,2738.97,69.2,0.025264972
2018-03-07,2726.8,68.9,0.025267713
2018-03-06,2728.12,68.52,0.025116197
2018-03-05,2720.94,68.37,0.025127346
2018-03-02,2691.25,67.68,0.025148165
2018-03-01,2677.67,67.04,0.025036692
2018-02-28,2713.83,68.17,0.025119481
2018-02-27,2744.28,68.66,0.025019313
2018-02-26,2779.6,69.36,0.024953231
2018-02-23,2747.3,68.29,0.024857132
2018-02-22,2703.96,66.89,0.024737792
2018-02-21,2701.33,66.81,0.024732262
2018-02-20,2716.26,67.24,0.024754626
2018-02-16,2732.22,67.18,0.024588064
2018-02-15,2731.2,67.28,0.024633861
2018-02-14,2698.63,66.02,0.024464265
2018-02-13,2662.94,64.83,0.024345273
2018-02-12,2656,64.67,0.024348645
2018-02-09,2619.55,63.53,0.024252257
2018-02-08,2581,62.01,0.024025571
2018-02-07,2681.66,64.69,0.024123118
2018-02-06,2695.14,65.53,0.024314136
2018-02-05,2648.94,63.7,0.024047355
2018-02-02,2762.13,66.48,0.024068382
2018-02-01,2821.98,68.51,0.02427728
2018-01-31,2823.81,68.45,0.024240299
2018-01-30,2822.43,67.94,0.024071456
2018-01-29,2853.53,68.56,0.024026381
2018-01-26,2872.87,69.19,0.02408393
2018-01-25,2839.25,68.11,0.023988729
2018-01-24,2837.54,68.23,0.024045476
2018-01-23,2839.13,68.76,0.024218687
2018-01-22,2832.97,68.46,0.024165452
2018-01-19,2810.3,67.8,0.024125538
2018-01-18,2798.03,67.67,0.024184873
2018-01-17,2802.56,67.55,0.024102963
2018-01-16,2776.42,66.55,0.023969716
2018-01-12,2786.24,66.81,0.023978552
2018-01-11,2767.56,66.42,0.02399948
2018-01-10,2748.23,66.15,0.024070038
2018-01-09,2751.29,66.38,0.024126864
2018-01-08,2747.71,66.55,0.024220169
2018-01-05,2743.15,66.3,0.024169294
2018-01-04,2723.99,65.61,0.024085992
2018-01-03,2713.06,65.28,0.024061392
2018-01-02,2695.81,64.74,0.024015046
2017-12-29,2673.61,63.95,0.023918971
2017-12-28,2687.54,64.29,0.023921504
2017-12-27,2682.62,64.18,0.023924372
2017-12-26,2680.5,64.11,0.02391718
2017-12-22,2683.34,64.54,0.024052114
2017-12-21,2684.57,64.58,0.024055994
2017-12-20,2679.25,64.71,0.024152281
2017-12-19,2681.47,64.73,0.024139744
2017-12-18,2690.16,65.13,0.024210456
2017-12-15,2675.81,64.56,0.024127274
2017-12-14,2652.01,64.07,0.024159034
2017-12-13,2662.85,64.15,0.02409073
2017-12-12,2664.11,64.13,0.024071829
2017-12-11,2659.99,64.15,0.024116632
2017-12-08,2651.5,63.6,0.023986423
2017-12-07,2636.98,63.3,0.024004733
2017-12-06,2629.27,62.91,0.023926793
2017-12-05,2629.57,62.51,0.023771948
2017-12-04,2639.44,62.49,0.023675477
2017-12-01,2642.22,63.51,0.024036606
2017-11-30,2647.58,63.84,0.024112586
2017-11-29,2626.07,63.28,0.024096844
2017-11-28,2627.04,64.71,0.024632286
2017-11-27,2601.42,64.5,0.024794151
2017-11-24,2602.42,64.5,0.024784624
2017-11-22,2597.08,64.14,0.024696967
2017-11-21,2599.03,64.26,0.024724609
2017-11-20,2582.14,63.59,0.02462686
2017-11-17,2578.85,63.35,0.024565213
2017-11-16,2585.64,63.76,0.024659272
2017-11-15,2564.62,62.88,0.024518252
2017-11-14,2578.87,63.35,0.024565023
2017-11-13,2584.84,63.48,0.02455858
2017-11-10,2582.3,63.5,0.024590481
2017-11-09,2584.62,63.5,0.024568409
2017-11-08,2594.38,64.01,0.024672561
2017-11-07,2590.64,63.66,0.024573078
2017-11-06,2591.13,63.63,0.024556854
2017-11-03,2587.84,63.49,0.024533974
2017-11-02,2579.85,62.99,0.024416148
2017-11-01,2579.36,62.96,0.024409156
2017-10-31,2575.26,62.95,0.024444134
2017-10-30,2572.83,62.68,0.024362278
2017-10-27,2581.07,62.54,0.024230261
2017-10-26,2560.4,60.9,0.023785346
2017-10-25,2557.15,60.65,0.023717811
2017-10-24,2569.13,60.98,0.023735661
2017-10-23,2564.98,60.81,0.023707787
2017-10-20,2575.21,61.1,0.02372622
2017-10-19,2562.1,60.69,0.0236876
2017-10-18,2561.26,60.87,0.023765647
2017-10-17,2559.36,60.72,0.023724681
2017-10-16,2557.64,60.72,0.023740636
2017-10-13,2553.17,60.5,0.023696033
2017-10-12,2550.93,60.21,0.023603156
2017-10-11,2555.24,60.36,0.023622047
2017-10-10,2550.64,60.16,0.023586237
2017-10-09,2544.73,60.1,0.023617437
2017-10-06,2549.33,59.95,0.023515983
2017-10-05,2552.07,59.86,0.023455469
2017-10-04,2537.74,59.29,0.023363308
2017-10-03,2534.58,59.33,0.023408218
2017-10-02,2529.12,59.19,0.023403397
2017-09-29,2519.36,59.1,0.023458339
2017-09-28,2510.06,58.7,0.023385895
2017-09-27,2507.04,58.63,0.023386145
2017-09-26,2496.84,58.04,0.023245382
2017-09-25,2496.66,57.83,0.023162946
2017-09-22,2502.22,58.52,0.023387232
2017-09-21,2500.6,58.49,0.023390386
2017-09-20,2508.24,58.81,0.02344672
2017-09-19,2506.65,59.05,0.023557337
2017-09-18,2503.87,58.79,0.023479653
2017-09-15,2500.23,58.74,0.023493839
2017-09-14,2495.62,58.71,0.023525216
2017-09-13,2498.37,58.91,0.023579374
2017-09-12,2496.48,58.99,0.02362927
2017-09-11,2488.11,58.85,0.023652491
2017-09-08,2461.43,58.03,0.023575726
2017-09-07,2465.1,58.51,0.023735345
2017-09-06,2465.54,58.31,0.023649991
2017-09-05,2457.85,58.26,0.023703643
2017-09-01,2476.55,58.78,0.023734631
2017-08-31,2471.65,58.83,0.023801914
2017-08-30,2457.59,58.48,0.02379567
2017-08-29,2446.3,58.06,0.023733802
2017-08-28,2444.24,57.81,0.023651524
2017-08-25,2443.05,57.7,0.023618018
2017-08-24,2438.97,57.71,0.023661628
2017-08-23,2444.04,57.76,0.023633001
2017-08-22,2452.51,57.9,0.023608466
2017-08-21,2428.37,57.05,0.023493125
2017-08-18,2425.55,57.07,0.023528684
2017-08-17,2430.01,57.13,0.023510191
2017-08-16,2468.11,58.27,0.023609158
2017-08-15,2464.61,58.1,0.023573709
2017-08-14,2465.84,58.01,0.023525452
2017-08-11,2441.32,57.1,0.023388986
2017-08-10,2438.21,56.71,0.023258866
2017-08-09,2474.02,57.85,0.023382996
2017-08-08,2474.92,57.88,0.023386615
2017-08-07,2480.91,57.96,0.023362395
2017-08-04,2476.83,57.61,0.02325957
2017-08-03,2472.16,57.48,0.023250922
2017-08-02,2477.57,57.61,0.023252623
2017-08-01,2476.35,57.45,0.023199467
2017-07-31,2470.3,57.16,0.02313889
2017-07-28,2472.1,57.44,0.023235306
2017-07-27,2475.42,57.5,0.023228381
2017-07-26,2477.83,57.72,0.023294576
2017-07-25,2477.13,57.5,0.023212347
2017-07-24,2469.91,57.61,0.023324737
2017-07-21,2472.54,57.47,0.023243304
2017-07-20,2473.45,57.54,0.023263054
2017-07-19,2473.83,57.42,0.023210972
2017-07-18,2460.61,57.13,0.02321782
2017-07-17,2459.14,56.87,0.023125971
2017-07-14,2459.27,56.86,0.023120682
2017-07-13,2447.83,56.36,0.023024475
2017-07-12,2443.25,56.25,0.023022613
2017-07-11,2425.53,55.53,0.022893965
2017-07-10,2427.43,55.41,0.022826611
2017-07-07,2425.18,55.01,0.022682852
2017-07-06,2409.75,54.38,0.022566656
2017-07-05,2432.54,54.88,0.02256078
2017-07-03,2429.01,54.34,0.022371254
2017-06-30,2423.41,54.72,0.022579753
2017-06-29,2419.7,54.77,0.022635037
2017-06-28,2440.69,55.77,0.022850096
2017-06-27,2419.38,55.08,0.022766163
2017-06-26,2439.07,56,0.022959571
2017-06-23,2438.3,56.3,0.023089858
2017-06-22,2434.5,55.95,0.022982132
2017-06-21,2435.61,55.93,0.022963447
2017-06-20,2437.03,55.62,0.022822862
2017-06-19,2453.46,56.07,0.02285344
2017-06-16,2433.15,55.25,0.02270719
2017-06-15,2432.46,55.57,0.022845186
2017-06-14,2437.92,55.82,0.022896568
2017-06-13,2440.35,56.09,0.022984408
2017-06-12,2429.39,55.69,0.02292345
2017-06-09,2431.77,56.02,0.023036718
2017-06-08,2433.79,57.44,0.02360105
2017-06-07,2433.14,57.31,0.023553926
2017-06-06,2429.33,57.13,0.023516772
2017-06-05,2436.1,57.24,0.023496572
2017-06-02,2439.07,57.19,0.023447462
2017-06-01,2430.06,56.67,0.023320412
2017-05-31,2411.8,56.53,0.023438925
2017-05-30,2412.91,56.62,0.023465442
2017-05-26,2415.82,56.38,0.023337831
2017-05-25,2415.07,56.41,0.023357501
2017-05-24,2404.39,56.01,0.02329489
2017-05-23,2398.42,55.78,0.023256978
2017-05-22,2394.02,55.68,0.023257951
2017-05-19,2381.73,55.24,0.023193225
2017-05-18,2365.72,54.92,0.02321492
2017-05-17,2357.03,54.6,0.023164745
2017-05-16,2400.67,56.13,0.023380973
2017-05-15,2402.32,55.87,0.023256685
2017-05-12,2390.9,55.56,0.023238111
2017-05-11,2394.44,55.42,0.023145287
2017-05-10,2399.63,55.49,0.023124398
2017-05-09,2396.92,55.28,0.023062931
2017-05-08,2399.38,55.21,0.023010111
2017-05-05,2399.29,54.97,0.022910944
2017-05-04,2389.52,54.77,0.022920921
2017-05-03,2388.13,54.81,0.022951012
2017-05-02,2391.17,54.91,0.022963654
2017-05-01,2388.33,54.79,0.022940716
2017-04-28,2384.2,54.38,0.022808489
2017-04-27,2388.77,54.24,0.022706246
2017-04-26,2387.45,54.02,0.022626652
2017-04-25,2388.61,54.08,0.022640783
2017-04-24,2374.15,53.8,0.022660742
2017-04-21,2348.69,53.17,0.022638151
2017-04-20,2355.84,53.28,0.022616137
2017-04-19,2338.17,52.8,0.022581763
2017-04-18,2342.19,52.84,0.022560083
2017-04-17,2349.01,52.85,0.02249884
2017-04-13,2328.95,52.37,0.022486528
2017-04-12,2344.93,52.58,0.022422844
2017-04-11,2353.78,52.76,0.022415009
2017-04-10,2357.16,52.96,0.022467715
2017-04-07,2355.54,53.06,0.02252562
2017-04-06,2357.49,53.09,0.022519714
2017-04-05,2352.95,53.08,0.022558915
2017-04-04,2360.16,53.3,0.022583215
2017-04-03,2358.84,53.26,0.022578895
2017-03-31,2362.72,53.31,0.022562978
2017-03-30,2368.06,53.41,0.022554327
2017-03-29,2361.13,53.31,0.022578172
2017-03-28,2358.57,53.22,0.02256452
2017-03-27,2341.59,52.84,0.022565863
2017-03-24,2343.98,52.84,0.022542854
2017-03-23,2345.96,52.8,0.022506778
2017-03-22,2348.45,52.94,0.022542528
2017-03-21,2344.02,52.61,0.022444348
2017-03-20,2373.47,53.3706,0.022486318
2017-03-17,2378.25,53.34,0.022428256
2017-03-16,2381.38,53.43,0.02243657
2017-03-15,2385.26,53.4,0.022387497
2017-03-14,2365.45,53.04,0.022422795
2017-03-13,2373.47,53.16,0.022397587
2017-03-10,2372.6,53.11,0.022384726
2017-03-09,2364.87,52.83,0.022339494
2017-03-08,2362.98,52.84,0.022361594
2017-03-07,2368.39,52.78,0.022285181
2017-03-06,2375.31,52.78,0.022220258
2017-03-03,2383.12,52.86,0.022181006
2017-03-02,2381.92,52.74,0.022141802
2017-03-01,2395.96,53.09,0.022158133
2017-02-28,2363.64,52.35,0.022148043
2017-02-27,2369.75,52.6,0.022196434
2017-02-24,2367.34,52.63,0.022231703
2017-02-23,2363.81,52.51,0.022214137
2017-02-22,2362.82,52.52,0.022227677
2017-02-21,2365.38,52.46,0.022178255
2017-02-17,2351.16,52.19,0.022197554
2017-02-16,2347.22,52.01,0.022158127
2017-02-15,2349.25,51.89,0.0220879
2017-02-14,2337.58,51.72,0.022125446
2017-02-13,2328.25,51.55,0.022141093
2017-02-10,2316.1,51.32,0.022157938
2017-02-09,2307.87,51.17,0.022171959
2017-02-08,2294.67,51.01,0.022229776
2017-02-07,2293.08,50.92,0.022205941
2017-02-06,2292.56,50.72,0.022123739
2017-02-03,2297.42,50.69,0.02206388
2017-02-02,2280.85,50.36,0.022079488
2017-02-01,2279.55,50.46,0.022135948
2017-01-31,2278.87,50.08,0.021975804
2017-01-30,2280.9,50.33,0.022065851
2017-01-27,2294.69,50.74,0.022111919
2017-01-26,2296.68,50.54,0.022005678
2017-01-25,2298.37,50.68,0.02205041
2017-01-24,2280.07,50.2,0.022016868
2017-01-23,2265.2,49.89,0.022024545
2017-01-20,2271.31,49.8,0.021925673
2017-01-19,2263.69,49.53,0.021880204
2017-01-18,2271.89,49.6,0.021832043
2017-01-17,2267.89,49.47,0.021813227
2017-01-13,2274.64,49.66,0.021832026
2017-01-12,2270.44,49.51,0.021806346
2017-01-11,2275.32,49.63,0.021812317
2017-01-10,2268.9,49.4,0.021772665
2017-01-09,2268.9,49.39,0.021768258
2017-01-06,2276.98,49.4,0.021695404
2017-01-05,2269,49.04,0.021613045
2017-01-04,2270.75,48.96,0.021561158
2017-01-03,2257.83,48.79,0.021609244
